SITE_ID,lat,long,SITE_ID_old,SITE_ID_CORR_IND,DEC_sample_type,sys_sample_code,sample_name,SEIH_EVENT_SMAS_HISTORY_ID,data_provider,sample_matrix_code,sample_type_code,sample_source,parent_sample_code,sample_delivery_group,sample_date,sys_loc_code,start_depth,end_depth,depth_unit,chain_of_custody,sent_to_lab_date,sample_receipt_date,sampler,sampling_company_code,sampling_reason,sampling_technique,task_code,collection_quarter,composite_yn,composite_desc,sample_class,custom_field_1,custom_field_2,custom_field_3,comment.x,EVENT_SMAS_ID,type,lab_anl_method_name,analysis_date,fraction,column_number,test_type,lab_matrix_code,analysis_location,basis,container_id,dilution_factor,prep_method,prep_date,leachate_method,leachate_date,lab_name_code,qc_level,lab_sample_id,percent_moisture,subsample_amount,subsample_amount_unit,analyst_name,instrument_id,comment.y,preservative,final_volume,final_volume_unit,cas_rn,chemical_name,result_value,result_error_delta,result_type_code,reportable_result,detect_flag,lab_qualifiers,validator_qualifiers,interpreted_qualifiers,validated_yn,method_detection_limit,reporting_detection_limit,quantitation_limit,result_unit,detection_limit_unit,tic_retention_time,minimum_detectable_conc,counting_error,uncertainty,critical_value,validation_level,result_comment,qc_original_conc,qc_spike_added,qc_spike_measured,qc_spike_recovery,qc_dup_original_conc,qc_dup_spike_added,qc_dup_spike_measured,qc_dup_spike_recovery,qc_rpd,qc_spike_lcl,qc_spike_ucl,qc_rpd_cl,qc_spike_status,qc_dup_spike_status,qc_rpd_status,lab_sdg,Final_SMAS_ID
12-LISH-2.1,42.78342,-73.858191,12-LISH-2.1-20240805-W,N,N,12-LISH-2.1-20240805-W,,,MRBP,WS,N,Field,,RCREL20240805,8/5/2024 10:50,12-LISH-2.1,NA,NA,NA,,NA,8/5/2024,,NYSDEC/UNION,,grab,SC,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,"Colilert-18, -24",8/5/2024,T,NA,initital,WS,LB,NA,NA,1,NA,NA,NA,NA,CREL,quant,,NA,0,mL,NA,NA,NA,NA,NA,mL,68583-22-2,E. COLI,547.5,NA,TRG,Yes,Y,,NA,,NA,NA,NA,0,cfu/100mL,cfu/100mL,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RCREL20240805,12-LISH-2.1-20240805-W
12-LISH-2.1-DUP,42.78342,-73.858191,12-LISH-2.1-DUP-20240722-W,N,SEQ,12-LISH-2.1-DUP-20240722-W,,,MRBP,WS,N,Field,,RCREL20240722,7/22/2024 9:00,12-LISH-2.1-DUP,NA,NA,NA,,NA,7/22/2024,,NYSDEC/UNION,,grab,SC,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,"Colilert-18, -24",7/22/2024,T,NA,initital,WS,LB,NA,NA,1,NA,NA,NA,NA,CREL,quant,,NA,0,mL,NA,NA,NA,NA,NA,mL,68583-22-2,E. COLI,290.9,NA,TRG,Yes,Y,,NA,,NA,NA,NA,0,cfu/100mL,cfu/100mL,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RCREL20240722,12-LISH-2.1-20240722-W-SEQ
12-LISH-2.1-FB,42.78342,-73.858191,12-LISH-2.1-FB-20240722-W,N,FB,12-LISH-2.1-FB-20240722-W,,,MRBP,WS,N,Field,,RCREL20240722,7/22/2024 9:00,12-LISH-2.1-FB,NA,NA,NA,,NA,7/22/2024,,NYSDEC/UNION,,grab,SC,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,"Colilert-18, -24",7/22/2024,T,NA,initital,WS,LB,NA,NA,1,NA,NA,NA,NA,CREL,quant,,NA,0,mL,NA,NA,NA,NA,NA,mL,68583-22-2,E. COLI,<1,NA,TRG,Yes,N,<,NA,,NA,NA,NA,0,cfu/100mL,cfu/100mL,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RCREL20240722,12-LISH-2.1-20240722-W-FB
12-MCQU-0.4,42.957523,-74.239882,12-MCQU-0.4-20240620-W,N,N,12-MCQU-0.4-20240620-W,,,MRBP,WS,N,Field,,RCREL20240620,6/20/2024 8:55,12-MCQU-0.4,NA,NA,NA,,NA,6/20/2024,,NYSDEC/UNION,,grab,SC,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,"Colilert-18, -24",6/20/2024,T,NA,initital,WS,LB,NA,NA,1,NA,NA,NA,NA,CREL,quant,,NA,0,mL,NA,NA,NA,NA,NA,mL,68583-22-2,E. COLI,275.5,NA,TRG,Yes,Y,,NA,,NA,NA,NA,0,cfu/100mL,cfu/100mL,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RCREL20240620,12-MCQU-0.4-20240620-W
12-MCQU-0.4,42.957523,-74.239882,12-MCQU-0.4-20240624-W,N,N,12-MCQU-0.4-20240624-W,,,MRBP,WS,N,Field,,RCREL20240624,6/24/2024 9:00,12-MCQU-0.4,NA,NA,NA,,NA,6/24/2024,,NYSDEC/UNION,,grab,SC,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,"Colilert-18, -24",6/24/2024,T,NA,initital,WS,LB,NA,NA,1,NA,NA,NA,NA,CREL,quant,,NA,0,mL,NA,NA,NA,NA,NA,mL,68583-22-2,E. COLI,2419.6,NA,TRG,Yes,Y,,NA,,NA,NA,NA,0,cfu/100mL,cfu/100mL,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RCREL20240624,12-MCQU-0.4-20240624-W
12-MCQU-0.4,42.957523,-74.239882,12-MCQU-0.4-20240701-W,N,N,12-MCQU-0.4-20240701-W,,,MRBP,WS,N,Field,,RCREL20240701,7/1/2024 9:00,12-MCQU-0.4,NA,NA,NA,,NA,7/1/2024,,NYSDEC/UNION,,grab,SC,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,"Colilert-18, -24",7/1/2024,T,NA,initital,WS,LB,NA,NA,1,NA,NA,NA,NA,CREL,quant,,NA,0,mL,NA,NA,NA,NA,NA,mL,68583-22-2,E. COLI,461.1,NA,TRG,Yes,Y,,NA,,NA,NA,NA,0,cfu/100mL,cfu/100mL,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RCREL20240701,12-MCQU-0.4-20240701-W
12-MCQU-0.4,42.957523,-74.239882,12-MCQU-0.4-20240702-W,N,N,12-MCQU-0.4-20240702-W,,,MRBP,WS,N,Field,,RCREL20240702,7/2/2024 8:50,12-MCQU-0.4,NA,NA,NA,,NA,7/2/2024,,NYSDEC/UNION,,grab,SC,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,"Colilert-18, -24",7/2/2024,T,NA,initital,WS,LB,NA,NA,1,NA,NA,NA,NA,CREL,quant,,NA,0,mL,NA,NA,NA,NA,NA,mL,68583-22-2,E. COLI,146.7,NA,TRG,Yes,Y,,NA,,NA,NA,NA,0,cfu/100mL,cfu/100mL,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RCREL20240702,12-MCQU-0.4-20240702-W
12-MCQU-0.4,42.957523,-74.239882,12-MCQU-0.4-20240708-W,N,N,12-MCQU-0.4-20240708-W,,,MRBP,WS,N,Field,,RCREL20240708,7/8/2024 8:45,12-MCQU-0.4,NA,NA,NA,,NA,7/8/2024,,NYSDEC/UNION,,grab,SC,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,"Colilert-18, -24",7/8/2024,T,NA,initital,WS,LB,NA,NA,1,NA,NA,NA,NA,CREL,quant,,NA,0,mL,NA,NA,NA,NA,NA,mL,68583-22-2,E. COLI,201.4,NA,TRG,Yes,Y,,NA,,NA,NA,NA,0,cfu/100mL,cfu/100mL,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RCREL20240708,12-MCQU-0.4-20240708-W
12-MCQU-0.4,42.957523,-74.239882,12-MCQU-0.4-20240709-W,N,N,12-MCQU-0.4-20240709-W,,,MRBP,WS,N,Field,,RCREL20240709,7/9/2024 8:45,12-MCQU-0.4,NA,NA,NA,,NA,7/9/2024,,NYSDEC/UNION,,grab,SC,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,"Colilert-18, -24",7/9/2024,T,NA,initital,WS,LB,NA,NA,1,NA,NA,NA,NA,CREL,quant,,NA,0,mL,NA,NA,NA,NA,NA,mL,68583-22-2,E. COLI,307.6,NA,TRG,Yes,Y,,NA,,NA,NA,NA,0,cfu/100mL,cfu/100mL,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RCREL20240709,12-MCQU-0.4-20240709-W
12-MCQU-0.4-DUP,42.957523,-74.239882,12-MCQU-0.4-DUP-20240701-W,N,SEQ,12-MCQU-0.4-DUP-20240701-W,,,MRBP,WS,N,Field,,RCREL20240701,7/1/2024 9:00,12-MCQU-0.4-DUP,NA,NA,NA,,NA,7/1/2024,,NYSDEC/UNION,,grab,SC,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,"Colilert-18, -24",7/1/2024,T,NA,initital,WS,LB,NA,NA,1,NA,NA,NA,NA,CREL,quant,,NA,0,mL,NA,NA,NA,NA,NA,mL,68583-22-2,E. COLI,365.4,NA,TRG,Yes,Y,,NA,,NA,NA,NA,0,cfu/100mL,cfu/100mL,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RCREL20240701,12-MCQU-0.4-20240701-W-SEQ
12-MCQU-0.4-FB,42.957523,-74.239882,12-MCQU-0.4-FB-20240701-W,N,FB,12-MCQU-0.4-FB-20240701-W,,,MRBP,WS,N,Field,,RCREL20240701,7/1/2024 9:00,12-MCQU-0.4-FB,NA,NA,NA,,NA,7/1/2024,,NYSDEC/UNION,,grab,SC,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,"Colilert-18, -24",7/1/2024,T,NA,initital,WS,LB,NA,NA,1,NA,NA,NA,NA,CREL,quant,,NA,0,mL,NA,NA,NA,NA,NA,mL,68583-22-2,E. COLI,<1,NA,TRG,Yes,N,<,NA,,NA,NA,NA,0,cfu/100mL,cfu/100mL,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RCREL20240701,12-MCQU-0.4-20240701-W-FB
12-NCHU-1.4,42.943674,-74.177975,12-NCHU-1.4-20240613-W,N,N,12-NCHU-1.4-20240613-W,,,MRBP,WS,N,Field,,RCREL20240613,6/13/2024 11:42,12-NCHU-1.4,NA,NA,NA,,NA,6/13/2024,,NYSDEC/SUNY COBLESKILL,,grab,SC,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,"Colilert-18, -24",6/13/2024,T,NA,initital,WS,LB,NA,NA,1,NA,NA,NA,NA,CREL,quant,,NA,0,mL,NA,NA,NA,NA,NA,mL,68583-22-2,E. COLI,365.4,NA,TRG,Yes,Y,,NA,,NA,NA,NA,0,cfu/100mL,cfu/100mL,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RCREL20240613,12-NCHU-1.4-20240613-W
12-NCHU-1.4,42.943674,-74.177975,12-NCHU-1.4-20240614-W,N,N,12-NCHU-1.4-20240614-W,,,MRBP,WS,N,Field,,RCREL20240614,6/14/2024 12:20,12-NCHU-1.4,NA,NA,NA,,NA,6/14/2024,,NYSDEC/SUNY COBLESKILL,,grab,SC,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,"Colilert-18, -24",6/14/2024,T,NA,initital,WS,LB,NA,NA,1,NA,NA,NA,NA,CREL,quant,,NA,0,mL,NA,NA,NA,NA,NA,mL,68583-22-2,E. COLI,185,NA,TRG,Yes,Y,,NA,,NA,NA,NA,0,cfu/100mL,cfu/100mL,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RCREL20240614,12-NCHU-1.4-20240614-W
12-NCHU-1.4,42.943674,-74.177975,12-NCHU-1.4-20240619-W,N,N,12-NCHU-1.4-20240619-W,,,MRBP,WS,N,Field,,RCREL20240619,6/19/2024 9:42,12-NCHU-1.4,NA,NA,NA,,NA,6/19/2024,,NYSDEC/SUNY COBLESKILL,,grab,SC,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,"Colilert-18, -24",6/19/2024,T,NA,initital,WS,LB,NA,NA,1,NA,NA,NA,NA,CREL,quant,,NA,0,mL,NA,NA,NA,NA,NA,mL,68583-22-2,E. COLI,488.4,NA,TRG,Yes,Y,,NA,,NA,NA,NA,0,cfu/100mL,cfu/100mL,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RCREL20240619,12-NCHU-1.4-20240619-W
12-NCHU-1.4,42.943674,-74.177975,12-NCHU-1.4-20240621-W,N,N,12-NCHU-1.4-20240621-W,,,MRBP,WS,N,Field,,RCREL20240621,6/21/2024 12:12,12-NCHU-1.4,NA,NA,NA,,NA,6/21/2024,,NYSDEC/SUNY COBLESKILL,,grab,SC,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,"Colilert-18, -24",6/21/2024,T,NA,initital,WS,LB,NA,NA,1,NA,NA,NA,NA,CREL,quant,,NA,0,mL,NA,NA,NA,NA,NA,mL,68583-22-2,E. COLI,579.4,NA,TRG,Yes,Y,,NA,,NA,NA,NA,0,cfu/100mL,cfu/100mL,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RCREL20240621,12-NCHU-1.4-20240621-W
12-NCHU-1.4,42.943674,-74.177975,12-NCHU-1.4-20240627-W,N,N,12-NCHU-1.4-20240627-W,,,MRBP,WS,N,Field,,RCREL20240627,6/27/2024 10:15,12-NCHU-1.4,NA,NA,NA,,NA,6/27/2024,,NYSDEC/SUNY COBLESKILL,,grab,SC,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,"Colilert-18, -24",6/27/2024,T,NA,initital,WS,LB,NA,NA,1,NA,NA,NA,NA,CREL,quant,,NA,0,mL,NA,NA,NA,NA,NA,mL,68583-22-2,E. COLI,307.6,NA,TRG,Yes,Y,,NA,,NA,NA,NA,0,cfu/100mL,cfu/100mL,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RCREL20240627,12-NCHU-1.4-20240627-W
12-NCHU-1.4,42.943674,-74.177975,12-NCHU-1.4-20240628-W,N,N,12-NCHU-1.4-20240628-W,,,MRBP,WS,N,Field,,RCREL20240628,6/28/2024 10:45,12-NCHU-1.4,NA,NA,NA,,NA,6/28/2024,,NYSDEC/SUNY COBLESKILL,,grab,SC,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,"Colilert-18, -24",6/28/2024,T,NA,initital,WS,LB,NA,NA,1,NA,NA,NA,NA,CREL,quant,,NA,0,mL,NA,NA,NA,NA,NA,mL,68583-22-2,E. COLI,435.2,NA,TRG,Yes,Y,,NA,,NA,NA,NA,0,cfu/100mL,cfu/100mL,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RCREL20240628,12-NCHU-1.4-20240628-W
12-NCHU-1.4-DUP,42.943674,-74.177975,12-NCHU-1.4-DUP-20240613-W,N,SEQ,12-NCHU-1.4-DUP-20240613-W,,,MRBP,WS,N,Field,,RCREL20240613,6/13/2024 11:42,12-NCHU-1.4-DUP,NA,NA,NA,,NA,6/13/2024,,NYSDEC/SUNY COBLESKILL,,grab,SC,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,"Colilert-18, -24",6/13/2024,T,NA,initital,WS,LB,NA,NA,1,NA,NA,NA,NA,CREL,quant,,NA,0,mL,NA,NA,NA,NA,NA,mL,68583-22-2,E. COLI,231,NA,TRG,Yes,Y,,NA,,NA,NA,NA,0,cfu/100mL,cfu/100mL,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RCREL20240613,12-NCHU-1.4-20240613-W-SEQ
12-NCHU-1.4-FB,42.943674,-74.177975,12-NCHU-1.4-FB-20240613-W,N,FB,12-NCHU-1.4-FB-20240613-W,,,MRBP,WS,N,Field,,RCREL20240613,6/13/2024 11:42,12-NCHU-1.4-FB,NA,NA,NA,,NA,6/13/2024,,NYSDEC/SUNY COBLESKILL,,grab,SC,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,"Colilert-18, -24",6/13/2024,T,NA,initital,WS,LB,NA,NA,1,NA,NA,NA,NA,CREL,quant,,NA,0,mL,NA,NA,NA,NA,NA,mL,68583-22-2,E. COLI,<1,NA,TRG,Yes,N,<,NA,,NA,NA,NA,0,cfu/100mL,cfu/100mL,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RCREL20240613,12-NCHU-1.4-20240613-W-FB
12-NCHU-12.6,43.041855,-74.077209,12-NCHU-12.6-20240613-W,N,N,12-NCHU-12.6-20240613-W,,,MRBP,WS,N,Field,,RCREL20240613,6/13/2024 10:16,12-NCHU-12.6,NA,NA,NA,,NA,6/13/2024,,NYSDEC/SUNY COBLESKILL,,grab,SC,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,"Colilert-18, -24",6/13/2024,T,NA,initital,WS,LB,NA,NA,1,NA,NA,NA,NA,CREL,quant,,NA,0,mL,NA,NA,NA,NA,NA,mL,68583-22-2,E. COLI,48,NA,TRG,Yes,Y,,NA,,NA,NA,NA,0,cfu/100mL,cfu/100mL,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RCREL20240613,12-NCHU-12.6-20240613-W
12-NCHU-12.6,43.041855,-74.077209,12-NCHU-12.6-20240614-W,N,N,12-NCHU-12.6-20240614-W,,,MRBP,WS,N,Field,,RCREL20240614,6/14/2024 11:09,12-NCHU-12.6,NA,NA,NA,,NA,6/14/2024,,NYSDEC/SUNY COBLESKILL,,grab,SC,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,"Colilert-18, -24",6/14/2024,T,NA,initital,WS,LB,NA,NA,1,NA,NA,NA,NA,CREL,quant,,NA,0,mL,NA,NA,NA,NA,NA,mL,68583-22-2,E. COLI,35.9,NA,TRG,Yes,Y,,NA,,NA,NA,NA,0,cfu/100mL,cfu/100mL,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RCREL20240614,12-NCHU-12.6-20240614-W
12-NCHU-12.6,43.041855,-74.077209,12-NCHU-12.9-20240619-W,N,N,12-NCHU-12.9-20240619-W,,,MRBP,WS,N,Field,,RCREL20240619,6/19/2024 8:47,12-NCHU-12.6,NA,NA,NA,,NA,6/19/2024,,NYSDEC/SUNY COBLESKILL,,grab,SC,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,"Colilert-18, -24",6/19/2024,T,NA,initital,WS,LB,NA,NA,1,NA,NA,NA,NA,CREL,quant,,NA,0,mL,NA,NA,NA,NA,NA,mL,68583-22-2,E. COLI,125.9,NA,TRG,Yes,Y,,NA,,NA,NA,NA,0,cfu/100mL,cfu/100mL,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RCREL20240619,12-NCHU-12.9-20240619-W
12-NCHU-12.6,43.041855,-74.077209,12-NCHU-12.6-20240621-W,N,N,12-NCHU-12.6-20240621-W,,,MRBP,WS,N,Field,,RCREL20240621,6/21/2024 11:26,12-NCHU-12.6,NA,NA,NA,,NA,6/21/2024,,NYSDEC/SUNY COBLESKILL,,grab,SC,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,"Colilert-18, -24",6/21/2024,T,NA,initital,WS,LB,NA,NA,1,NA,NA,NA,NA,CREL,quant,,NA,0,mL,NA,NA,NA,NA,NA,mL,68583-22-2,E. COLI,209.8,NA,TRG,Yes,Y,,NA,,NA,NA,NA,0,cfu/100mL,cfu/100mL,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RCREL20240621,12-NCHU-12.6-20240621-W
12-NCHU-12.6,43.041855,-74.077209,12-NCHU-12.6-20240627-W,N,N,12-NCHU-12.6-20240627-W,,,MRBP,WS,N,Field,,RCREL20240627,6/27/2024 9:32,12-NCHU-12.6,NA,NA,NA,,NA,6/27/2024,,NYSDEC/SUNY COBLESKILL,,grab,SC,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,"Colilert-18, -24",6/27/2024,T,NA,initital,WS,LB,NA,NA,1,NA,NA,NA,NA,CREL,quant,,NA,0,mL,NA,NA,NA,NA,NA,mL,68583-22-2,E. COLI,107.6,NA,TRG,Yes,Y,,NA,,NA,NA,NA,0,cfu/100mL,cfu/100mL,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RCREL20240627,12-NCHU-12.6-20240627-W
12-NCHU-12.6,43.041855,-74.077209,12-NCHU-12.6-20240628-W,N,N,12-NCHU-12.6-20240628-W,,,MRBP,WS,N,Field,,RCREL20240628,6/28/2024 9:54,12-NCHU-12.6,NA,NA,NA,,NA,6/28/2024,,NYSDEC/SUNY COBLESKILL,,grab,SC,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,"Colilert-18, -24",6/28/2024,T,NA,initital,WS,LB,NA,NA,1,NA,NA,NA,NA,CREL,quant,,NA,0,mL,NA,NA,NA,NA,NA,mL,68583-22-2,E. COLI,151.5,NA,TRG,Yes,Y,,NA,,NA,NA,NA,0,cfu/100mL,cfu/100mL,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RCREL20240628,12-NCHU-12.6-20240628-W
12-NCHU-12.6-DUP,43.041855,-74.077209,12-NCHU-12.6-DUP-20240614-W,N,SEQ,12-NCHU-12.6-DUP-20240614-W,,,MRBP,WS,N,Field,,RCREL20240614,6/14/2024 11:09,12-NCHU-12.6-DUP,NA,NA,NA,,NA,6/14/2024,,NYSDEC/SUNY COBLESKILL,,grab,SC,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,"Colilert-18, -24",6/14/2024,T,NA,initital,WS,LB,NA,NA,1,NA,NA,NA,NA,CREL,quant,,NA,0,mL,NA,NA,NA,NA,NA,mL,68583-22-2,E. COLI,29.2,NA,TRG,Yes,Y,,NA,,NA,NA,NA,0,cfu/100mL,cfu/100mL,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RCREL20240614,12-NCHU-12.6-20240614-W-SEQ
12-NCHU-12.6-FB,43.041855,-74.077209,12-NCHU-12.6-FB-20240614-W,N,FB,12-NCHU-12.6-FB-20240614-W,,,MRBP,WS,N,Field,,RCREL20240614,6/14/2024 11:09,12-NCHU-12.6-FB,NA,NA,NA,,NA,6/14/2024,,NYSDEC/SUNY COBLESKILL,,grab,SC,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,"Colilert-18, -24",6/14/2024,T,NA,initital,WS,LB,NA,NA,1,NA,NA,NA,NA,CREL,quant,,NA,0,mL,NA,NA,NA,NA,NA,mL,68583-22-2,E. COLI,<1,NA,TRG,Yes,N,<,NA,,NA,NA,NA,0,cfu/100mL,cfu/100mL,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RCREL20240614,12-NCHU-12.6-20240614-W-FB
12-NCHU-4.9,42.975981,-74.151798,12-NCHU-4.9-20240613-W,N,N,12-NCHU-4.9-20240613-W,,,MRBP,WS,N,Field,,RCREL20240613,6/13/2024 10:43,12-NCHU-4.9,NA,NA,NA,,NA,6/13/2024,,NYSDEC/SUNY COBLESKILL,,grab,SC,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,"Colilert-18, -24",6/13/2024,T,NA,initital,WS,LB,NA,NA,1,NA,NA,NA,NA,CREL,quant,,NA,0,mL,NA,NA,NA,NA,NA,mL,68583-22-2,E. COLI,157.6,NA,TRG,Yes,Y,,NA,,NA,NA,NA,0,cfu/100mL,cfu/100mL,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RCREL20240613,12-NCHU-4.9-20240613-W
12-NCHU-4.9,42.975981,-74.151798,12-NCHU-4.9-20240614-W,N,N,12-NCHU-4.9-20240614-W,,,MRBP,WS,N,Field,,RCREL20240614,6/14/2024 11:45,12-NCHU-4.9,NA,NA,NA,,NA,6/14/2024,,NYSDEC/SUNY COBLESKILL,,grab,SC,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,"Colilert-18, -24",6/14/2024,T,NA,initital,WS,LB,NA,NA,1,NA,NA,NA,NA,CREL,quant,,NA,0,mL,NA,NA,NA,NA,NA,mL,68583-22-2,E. COLI,198.9,NA,TRG,Yes,Y,,NA,,NA,NA,NA,0,cfu/100mL,cfu/100mL,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RCREL20240614,12-NCHU-4.9-20240614-W
12-NCHU-4.9,42.975981,-74.151798,12-NCHU-4.9-20240619-W,N,N,12-NCHU-4.9-20240619-W,,,MRBP,WS,N,Field,,RCREL20240619,6/19/2024 9:10,12-NCHU-4.9,NA,NA,NA,,NA,6/19/2024,,NYSDEC/SUNY COBLESKILL,,grab,SC,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,"Colilert-18, -24",6/19/2024,T,NA,initital,WS,LB,NA,NA,1,NA,NA,NA,NA,CREL,quant,,NA,0,mL,NA,NA,NA,NA,NA,mL,68583-22-2,E. COLI,770.1,NA,TRG,Yes,Y,,NA,,NA,NA,NA,0,cfu/100mL,cfu/100mL,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RCREL20240619,12-NCHU-4.9-20240619-W
12-NCHU-4.9,42.975981,-74.151798,12-NCHU-4.9-20240621-W,N,N,12-NCHU-4.9-20240621-W,,,MRBP,WS,N,Field,,RCREL20240621,6/21/2024 11:48,12-NCHU-4.9,NA,NA,NA,,NA,6/21/2024,,NYSDEC/SUNY COBLESKILL,,grab,SC,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,"Colilert-18, -24",6/21/2024,T,NA,initital,WS,LB,NA,NA,1,NA,NA,NA,NA,CREL,quant,,NA,0,mL,NA,NA,NA,NA,NA,mL,68583-22-2,E. COLI,222.4,NA,TRG,Yes,Y,,NA,,NA,NA,NA,0,cfu/100mL,cfu/100mL,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RCREL20240621,12-NCHU-4.9-20240621-W
